balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,balance_change,lw_rev_total_change,lw_rev_phase_change,leaderboard_position_chems_all_change,leaderboard_position_chems_week_change,leaderboard_position_police_all_change,leaderboard_position_police_week_change,chemrank_change,policerank_change,donorrank_change,goldrank_change,churn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,66112.0,28774.0,0.0,0.0,0.0,28774.0,Spawn,1255871.0,2.0,2.2976298046847847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108822.78,0.0,0.0,53.0,0.0,0.0,0.0,6541, 225, 0, 0, 8, 0, 455, 0, 4463, 0, 1143, 164, 82, 653, 79, 0, 0, 1, 3,91.0,0.0,5.0,0.0,20.0,2640248132.0,55548218.0,31417600.0,0.0,1678631570.0,4987277.0,Underworld-B,435371.0,1446.0,47.530744046550694,0.5655915010630944,0.0,92129.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
325319.4,0.0,0.0,379.0,0.0,0.0,0.0,525, 101, 0, 0, 6, 0, 49, 0, 224, 0, 98, 0, 0, 49, 1, 13, 0, 0, 33,7.0,0.0,0.0,0.0,1.0,137853846.0,137853846.0,65479747.0,8814361.0,45984323.0,8814361.0,Town,83220.0,86.0,1.0,0.47499398021873107,0.13461201980514678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,91025.0,91025.0,0.0,0.0,0.0,91025.0,Spawn,1711751.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12800.0,0.0,0.0,0.0,0.0,0.0,0.0,85, 26, 0, 0, 0, 0, 18, 0, 2, 0, 20, 0, 0, 10, 6, 0, 0, 0, 13,4.0,0.0,0.0,0.0,0.0,8054327.0,8054327.0,0.0,0.0,870849.0,1516607.0,Town,917891.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,126728.0,126728.0,0.0,0.0,0.0,126728.0,Spawn,1143431.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2197705.77,0.0,0.0,250.0,0.0,0.0,0.0,1780, 269, 0, 31, 39, 0, 77, 391, 125, 0, 709, 3, 197, 356, 135, 0, 0, 1, 0,0.0,0.0,5.0,1.0,0.0,509597416.0,122142.0,122142.0,0.0,383232993.0,20668.0,Spawn,579611.0,283.0,4172.171865533559,1.0,0.0,20166.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31982.0,31982.0,0.0,0.0,0.0,23053.0,Spawn,981251.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15697699.89,1914094.0,534344.0,670.0,0.0,53.0,0.0,38, 5, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 14, 5, 0, 0, 0, 0,11.0,0.0,5.0,1.0,56.0,556853862.0,42355354.0,0.0,0.0,515619914.0,27040109.0,Spawn,1305071.0,233.0,13.147189420256055,0.0,0.0,15166.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35534.0,0.0,0.0,0.0,0.0,0.0,0.0,22, 0, 0, 0, 1, 0, 2, 4, 0, 0, 9, 0, 2, 4, 5, 0, 0, 0, 1,0.0,0.0,0.0,0.0,6.0,2399206.0,2399206.0,0.0,0.0,0.0,165623.0,Spawn,884591.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,36123.0,36123.0,0.0,0.0,0.0,36123.0,Spawn,1095971.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6967459.83,4917969.0,1146207.0,44.0,18.0,0.0,0.0,15741, 2257, 8, 268, 549, 0, 1119, 635, 5316, 682, 2107, 193, 414, 1150, 2191, 0, 0, 1, 415,143.0,0.0,5.0,1.0,117.0,11280550246.0,2244417438.0,512294728.0,3114032.0,10175864349.0,3114032.0,Underworld-B,83220.0,3112.0,5.026048209664641,0.22825287280627518,0.006078594663968512,14794480.709999999,0.0,0.0,8.0,18.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0
1368310.71,1169077.0,560876.0,166.0,0.0,0.0,0.0,975, 66, 39, 16, 1, 0, 71, 45, 388, 0, 229, 14, 29, 121, 66, 0, 0, 0, 40,22.0,0.0,1.0,0.0,100.0,195661587.0,37175853.0,6264617.0,643231.0,9863932.0,126573.0,Spawn,87960.0,510.0,5.263136450426571,0.16851306680172207,0.10267682764963923,861822.4300000002,0.0,0.0,27.0,52.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0
174747.29,9600.0,9600.0,204.0,0.0,0.0,0.0,716, 101, 0, 0, 5, 0, 113, 0, 80, 0, 371, 2, 1, 186, 42, 0, 0, 1, 1,8.0,0.0,0.0,0.0,0.0,575399325.0,573366210.0,0.0,0.0,452330293.0,50820.0,Underworld-A,1188011.0,261.0,1.0035459274797516,0.0,0.0,3230.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,8270.0,8270.0,0.0,0.0,0.0,8270.0,Spawn,867371.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.36,0.0,0.0,0.0,0.0,0.0,0.0,68, 5, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 28, 6, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,1832514.0,1832514.0,0.0,0.0,303435.0,1786612.0,Town,1667951.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,267743.0,267743.0,0.0,0.0,0.0,267743.0,Spawn,1089671.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
329232.66,0.0,0.0,239.0,16.0,0.0,0.0,424, 8, 0, 0, 0, 0, 8, 0, 263, 0, 138, 1, 0, 69, 4, 0, 1, 0, 1,5.0,0.0,0.0,0.0,0.0,415143830.0,415143830.0,195444129.0,41315476.0,150717918.0,816302.0,Underworld-A,94680.0,190.0,1.0,0.4707865440274037,0.21139277097446094,217878.91999999998,0.0,0.0,201.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1014293.51,2610098.0,1078396.0,128.0,0.0,0.0,0.0,2814, 362, 0, 0, 2, 0, 317, 199, 1131, 0, 439, 4, 101, 221, 279, 21, 0, 1, 59,23.0,0.0,2.0,0.0,21.0,702948382.0,111041215.0,0.0,0.0,216022243.0,1430765.0,Town,704411.0,687.0,6.33051774514535,0.0,0.0,1774394.68,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0
71.25,0.0,0.0,676.0,0.0,0.0,0.0,280, 70, 0, 0, 0, 0, 12, 0, 6, 0, 117, 0, 0, 58, 65, 0, 0, 0, 10,0.0,0.0,3.0,0.0,0.0,28626100.0,117080.0,0.0,0.0,4086949.0,117080.0,Town,1127231.0,117.0,244.50034164673727,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1622145.1,63720.0,0.0,87.0,0.0,0.0,0.0,5269, 794, 761, 445, 235, 0, 377, 168, 106, 0, 1162, 81, 124, 621, 1074, 0, 0, 5, 61,11.0,0.0,0.0,0.0,74.0,699320871.0,656777267.0,912410.0,912410.0,82150123.0,87194.0,Underworld-A,99360.0,1526.0,1.064776304140868,0.0013892228702854907,1.0,491273.39000000013,0.0,0.0,17.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
66206459.67,55000.0,0.0,33.0,0.0,0.0,0.0,17206, 3590, 246, 431, 544, 103, 353, 679, 4282, 1044, 1965, 379, 529, 1172, 2448, 621, 264, 125, 132,143.0,0.0,5.0,0.0,0.0,11980860772.0,2370422912.0,551250973.0,82685595.0,10942205856.0,9519.0,Underworld-A,90180.0,3553.0,5.0543136042721475,0.2325538494457482,0.14999627946234936,30621235.53,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
686757.72,0.0,0.0,473.0,0.0,0.0,0.0,579, 22, 0, 0, 2, 0, 60, 0, 234, 0, 182, 1, 0, 91, 42, 0, 0, 0, 36,7.0,0.0,0.0,0.0,35.0,265299994.0,265299994.0,43887791.0,0.0,172760485.0,43773483.0,Town,686880.0,51.0,1.0,0.16542703351889257,0.0,186012.45999999996,0.0,0.0,34.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
85829.82,0.0,0.0,385.0,0.0,0.0,0.0,65, 4, 0, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 26, 6, 0, 0, 0, 2,7.0,0.0,0.0,0.0,0.0,20553850.0,20553850.0,20553850.0,11450871.0,1497839.0,37870.0,Spawn,116400.0,30.0,1.0,1.0,0.5571156255397407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19173343.56,0.0,0.0,88.0,0.0,0.0,0.0,6029, 1436, 0, 202, 463, 0, 334, 603, 555, 0, 1019, 34, 318, 526, 1345, 0, 0, 17, 21,26.0,0.0,2.0,1.0,0.0,915878021.0,297336.0,0.0,0.0,473807969.0,128073.0,Spawn,772811.0,740.0,3080.2796196895097,0.0,0.0,34560.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,4522.0,4522.0,0.0,0.0,0.0,4522.0,Spawn,827771.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
133185.97,0.0,0.0,793.0,0.0,0.0,0.0,6, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0.0,4.0,0.0,0.0,0.0,7745621.0,7745621.0,0.0,0.0,3427131.0,254365.0,Spawn,1379351.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4066.26,0.0,0.0,980.0,0.0,0.0,0.0,12, 5, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,2484134.0,2484134.0,0.0,0.0,0.0,12675.0,Town,1166531.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,714632.0,714632.0,714632.0,0.0,0.0,300971.0,Spawn,615180.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
335384.23,0.0,0.0,419.0,0.0,61.0,0.0,66, 35, 0, 0, 0, 0, 0, 2, 18, 0, 0, 0, 1, 0, 10, 1, 0, 0, 0,0.0,7.0,3.0,0.0,0.0,1516496555.0,211215492.0,42017635.0,8293108.0,1405982339.0,3137811.0,Underworld-A,115740.0,386.0,7.179854757055415,0.19893254326249896,0.19737207960419476,395802.93000000005,0.0,0.0,21.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0
336792.74,0.0,0.0,749.0,0.0,0.0,0.0,102, 14, 0, 0, 0, 0, 8, 0, 1, 0, 16, 0, 0, 8, 63, 0, 0, 0, 0,0.0,1.0,0.0,0.0,0.0,7601860.0,725504.0,0.0,0.0,267714.0,87688.0,Spawn,810851.0,50.0,10.47804009350741,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37200.0,0.0,0.0,0.0,0.0,0.0,0.0,134, 24, 0, 0, 0, 0, 1, 0, 1, 0, 93, 0, 0, 46, 15, 0, 0, 0, 0,3.0,0.0,0.0,0.0,0.0,17750910.0,17750910.0,17750910.0,12341929.0,3510834.0,416570.0,Town,158580.0,13.0,1.0,1.0,0.6952842981007734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5490488.44,12275037.0,378828.0,28.0,0.0,34.0,0.0,10413, 1594, 43, 157, 7, 0, 158, 1678, 4351, 138, 749, 0, 839, 374, 1535, 0, 0, 1, 2,143.0,8.0,4.0,1.0,7.0,1133853997.0,64860300.0,0.0,0.0,170691395.0,176184.0,Spawn,1131431.0,2738.0,17.481479379528,0.0,0.0,332644.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
474582.03,0.0,0.0,814.0,0.0,0.0,0.0,217, 8, 0, 0, 0, 0, 6, 0, 17, 0, 177, 3, 1, 90, 2, 0, 0, 0, 4,0.0,0.0,0.0,0.0,0.0,6462648.0,712387.0,0.0,0.0,638643.0,398988.0,Town,1684751.0,43.0,9.071821917019822,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1008221.0,757296.0,0.0,0.0,465150.0,757296.0,Spawn,1567451.0,6.0,1.3313433584754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4249769.74,0.0,0.0,66.0,0.0,0.0,0.0,3982, 266, 0, 0, 2, 0, 347, 0, 1852, 0, 1117, 93, 46, 605, 5, 0, 0, 1, 299,35.0,0.0,0.0,0.0,0.0,2964228342.0,1153252.0,0.0,0.0,2602022442.0,2098.0,Underworld-B,919451.0,1814.0,2570.3214405871395,0.0,0.0,59100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
9852086.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,7.0,2319744.0,2319744.0,2319744.0,0.0,410664.0,1832365.0,Underworld-A,632760.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,213251.0,213251.0,0.0,0.0,0.0,122623.0,Town,1219871.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17069.4,0.0,0.0,165.0,0.0,0.0,0.0,1538, 293, 0, 1, 0, 11, 29, 38, 351, 0, 414, 2, 20, 208, 398, 0, 0, 1, 0,10.0,0.0,0.0,0.0,0.0,313932339.0,313932339.0,0.0,0.0,66649717.0,37762.0,Underworld-A,1417751.0,413.0,1.0,0.0,0.0,54809.99999999999,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,465354.0,131089.0,0.0,0.0,0.0,32053.0,Spawn,812471.0,7.0,3.5499088405587043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,352482.0,25862.0,0.0,0.0,0.0,5349.0,Spawn,847631.0,5.0,13.629340344907586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
483861.01,0.0,0.0,517.0,0.0,0.0,0.0,2014, 218, 0, 0, 3, 0, 125, 0, 231, 0, 1009, 130, 65, 569, 120, 0, 0, 0, 178,8.0,0.0,0.0,0.0,33.0,284391561.0,220930055.0,86840263.0,27261146.0,11143930.0,6952269.0,Town,83400.0,150.0,1.2872470474874955,0.3930667694805037,0.31392288620774905,385497.35,0.0,0.0,69.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,261309.0,261309.0,0.0,0.0,0.0,261309.0,Spawn,627431.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1095115.0,1095115.0,0.0,0.0,0.0,516335.0,Spawn,1716071.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,5619.0,5619.0,0.0,0.0,0.0,5619.0,Spawn,867071.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,312728.0,312728.0,0.0,0.0,0.0,312728.0,Spawn,835991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19269363.79,18025947.0,8309676.0,36.0,3.0,35.0,0.0,8836, 1494, 13, 216, 46, 0, 924, 1619, 90, 17, 1428, 461, 1040, 944, 2175, 0, 0, 135, 218,91.0,143.0,5.0,1.0,126.0,3166426323.0,1760630004.0,525694054.0,68356776.0,2088260629.0,1150042.0,Town,86760.0,2374.0,1.7984620935722733,0.29858292361579,0.13003148024953692,70200485.03,0.0,0.0,9.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,15356.0,10886.0,0.0,0.0,0.0,10886.0,Spawn,1500371.0,2.0,1.410619143854492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,148458.0,148458.0,148458.0,0.0,0.0,148458.0,Spawn,634560.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
293967.99,0.0,0.0,468.0,0.0,0.0,0.0,1191, 43, 0, 0, 0, 0, 80, 0, 375, 0, 641, 42, 21, 341, 0, 0, 0, 0, 10,7.0,0.0,0.0,0.0,7.0,253164871.0,798528.0,798528.0,798528.0,139867580.0,302410.0,Underworld-B,98280.0,185.0,317.03944132203253,1.0,1.0,14200.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,958708.0,958708.0,0.0,0.0,0.0,72231.0,Spawn,1329611.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
625064.38,59254.0,52023.0,393.0,0.0,0.0,0.0,862, 189, 0, 0, 41, 0, 14, 0, 229, 0, 225, 3, 1, 114, 152, 0, 0, 1, 8,3.0,0.0,0.0,0.0,0.0,98988154.0,47585451.0,0.0,0.0,3382579.0,943362.0,Town,746591.0,123.0,2.0802188887523627,0.0,0.0,318536.92,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,168147.0,168147.0,0.0,0.0,0.0,80.0,Spawn,690431.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
409426.24,250418.0,0.0,79.0,0.0,0.0,0.0,2176, 36, 0, 10, 5, 0, 44, 0, 1598, 0, 329, 7, 3, 168, 125, 0, 0, 0, 22,39.0,0.0,0.0,0.0,0.0,879122672.0,839075.0,10358.0,0.0,403397099.0,10358.0,Underworld-B,657180.0,1415.0,1047.7283580132885,0.012344546077525846,0.0,69356.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
405645.18,0.0,0.0,364.0,0.0,0.0,0.0,433, 79, 0, 61, 12, 0, 0, 0, 40, 0, 1, 0, 0, 0, 240, 0, 0, 0, 0,8.0,0.0,0.0,0.0,14.0,26093303.0,26093303.0,22305177.0,6372240.0,6265804.0,3368786.0,Spawn,93360.0,22.0,1.0,0.8548238220358687,0.28568435031921063,373145.18,0.0,0.0,364.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0
618.6,0.0,0.0,0.0,0.0,0.0,0.0,14, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,267196.0,267196.0,0.0,0.0,0.0,211404.0,Spawn,602171.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
210030.35,0.0,0.0,216.0,0.0,0.0,0.0,181, 0, 0, 0, 0, 0, 3, 0, 70, 0, 107, 1, 0, 54, 0, 0, 0, 0, 0,8.0,0.0,0.0,0.0,0.0,37238534.0,1302478.0,0.0,0.0,6943794.0,7902.0,Spawn,772451.0,68.0,28.59052820853788,0.0,0.0,160653.85,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,73192.0,73192.0,73192.0,0.0,0.0,73192.0,Spawn,626340.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
525.55,0.0,0.0,264.0,0.0,0.0,0.0,73, 24, 0, 0, 0, 0, 0, 0, 19, 0, 26, 0, 0, 13, 3, 0, 0, 1, 0,3.0,0.0,0.0,0.0,0.0,171720916.0,171720916.0,0.0,0.0,14657082.0,62771.0,Underworld-A,663491.0,136.0,1.0,0.0,0.0,10599.52,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,83806.0,83806.0,0.0,0.0,0.0,62930.0,Town,1264211.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175.61,0.0,0.0,923.0,0.0,0.0,0.0,62, 14, 0, 0, 0, 0, 0, 0, 4, 0, 39, 0, 0, 19, 2, 0, 0, 0, 3,0.0,0.0,0.0,0.0,0.0,3399696.0,3399696.0,0.0,0.0,220758.0,1011187.0,Town,1688651.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
